,review_body,review_date,hotelName,hotelUrl
53,We stayed here for five days during Easter break and had a great time. Very accommodating staff! Great service! Props! Shout out to Prasad and the rest of the restaurant staff for excellent breakfast and dinner service.,"April 21, 2019","0    Four Points By Sheraton Downtown Dubai
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d676864-Reviews-Four_Points_By_Sheraton_Downtown_Dubai-Dubai_Emirate_of_Dubai.html
54,"Nice hotel to be with and spend your time with your partner,the pool is very good and the staff's are awesome and ready to server you at anytime, so neat and clean, music is so nice and enjoying, special thanks to Apeh Mark for making our staying in the hotel enjoyable to us.","July 14, 2019","1    FIVE Palm Jumeirah Dubai
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10263885-Reviews-FIVE_Palm_Jumeirah_Dubai-Dubai_Emirate_of_Dubai.html
55,"Highly recommended, the team were very helpful especially Stephen, you always take care of us whenever we visit, thank you very much for your help. Five star treatment as always, make sure you don’t leave it too late to book your room as this hotel is a hotspot if you want to secure a room","July 14, 2019","1    FIVE Palm Jumeirah Dubai
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10263885-Reviews-FIVE_Palm_Jumeirah_Dubai-Dubai_Emirate_of_Dubai.html
56,Staff is amazing! And the rooms are the best in the city! Definitely gotta come back to this hotel. Totally recommended. George from the pool was the best server! Great attention. The mojitos are a 10.,"July 14, 2019","1    FIVE Palm Jumeirah Dubai
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10263885-Reviews-FIVE_Palm_Jumeirah_Dubai-Dubai_Emirate_of_Dubai.html
57,"We stayed at this resort for 10 nights, at arrival at 10am we were told we had to wait 4 hours for our room, therefore half of our first day was wasted waiting around.The hotel is very lively which we expected but didn’t realise it’s basically a party hotel.Our room was very clean at all times, thanks to Mark and Rahaul.The food in this resort is very poor, we paid a lot of money to stay at this resort little did we know that most of the bars is not all inclusive and the all inclusive drinks menu is also very poor.They have a Chinese restaurant which was lovely however 160 AED per person is not great as a couple we had 320 AED so still paid around £50.00 on top of the bill, for the money we paid to come to the hotel you would expect to have whatever you want.There is also a Italian restaurant on site, however the menu is covered with fish, which is great for fish lovers but if not your stuck with Bolognese, no pizza or carbonara or any basic Italian food, again 160 AED per person with the all inclusive package is not a lot considering the prices on the menu.The BLVD restaurant are very helpful and friendly, however the food is very poor, breakfast is always cold and any requests for cooked eggs you were waiting around 20 minutes.The set lunch menu at BLVD was excellent, menu has a lot of options for different cultures.BLDV in the evening is terrible, the food is not culture friendly at all, everything was very poor, one evening all my partner had was 3 boiled potatoes and she did not like anything else, we then had to go back to the room and then pay £20.00 for room service for one margarita pizza.The Penthouse lovely view- shame all inclusive is not included up there and they also advise you 1 hour stay unless your going to spend 1300 AED, why would you want to spend that kind of money on top of paying all inclusive.There was one waiter who really made our stay at five palm a bit more enjoyable was Ravi, he would call our room every morning and let us know he has got sun loungers for us, after breakfast he would have a bucket with water waiting for us, he could honestly not to enough and he deserves to be much more than just a waiter at the resort as his customer service is excellent and he does really go before and beyond.Overall unfortunately this is not somewhere we would recommend for 22 year old couple’ to come all incisive unless you love to party and don’t eat the entire time your there, we have stayed in many resorts in Dubai at this has to be the worst. The food and drinks are very very poor in the all inclusive package, definitely not worth the money we paid","July 14, 2019","1    FIVE Palm Jumeirah Dubai
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10263885-Reviews-FIVE_Palm_Jumeirah_Dubai-Dubai_Emirate_of_Dubai.html
58,"We stayed here for 5 nights. The service was second to none. All the way from getting out of our taxi to checking out, we were served most attentively. The amenities and our room was luxurious and the food was excellent. I recommend staying here for sure. A couple of things to watch out is that meals in the all inclusive are actually on a full board basis only and are limited to a budget of 160 aed which might sound like a lot but isn’t and only certain drinks and spirits are included. The only other thing which let the Five down for us was that The Penthouse seemed unnecessarily blocked off in that all tables were ‘reserved’ but really what they wanted was an upfront minimum spend and all inclusive ended at 5pm. I really recommend the pool party in the main pool on a Friday, it was great fun! Certain people really went out of their way to make the stay most comfortable for us: Yash and Roop serving at the main pool - my boyfriend lost his phone and everyone rushed to help to find it and Yash was always looking out for us and knew our names and drink preferences, Monty working at the Deliseree was also most attentive and took the time to get to know us and as such, we went there for breakfast every day instead of the main buffet. Also a gentleman called Clive working in Quattro Passi was great. Lastly, cannot remember her name but a Filipino lady working in Maiden who was also an opening cashier took care of us for drinks. She was excellent too.","July 14, 2019","1    FIVE Palm Jumeirah Dubai
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10263885-Reviews-FIVE_Palm_Jumeirah_Dubai-Dubai_Emirate_of_Dubai.html
59,"We love the style of Five Palm and its innovation :) the pools are amazing! In addition, Miya particularly from The Five Palm hotel made our trip one of the best by helping us when we needed. We are really thankful of that she help us find my dad’s phone and delivered to us.","July 13, 2019","1    FIVE Palm Jumeirah Dubai
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10263885-Reviews-FIVE_Palm_Jumeirah_Dubai-Dubai_Emirate_of_Dubai.html
60,"Visiting Five is truly a unique experience. The hotel has a remarkable architecture providing an impression that it was designed to be a luxury destination. The staff at the Delisserie Café are superb. Nexy welcomed us with a cute smile and made sure that we are comfortable. Love the settings of the outdoor swimming pool but finding sunbed was not easy. After soaking in pool, we had a buffet at the The Blvd . The service was excellent and could have been better if the items were not limited. It was a great experience and will definitely be back with loads of friends.","July 13, 2019","1    FIVE Palm Jumeirah Dubai
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10263885-Reviews-FIVE_Palm_Jumeirah_Dubai-Dubai_Emirate_of_Dubai.html
61,"The best place to spend your vacation in Dubai. Very fancy hotel. I went to the spa to make facial and i met Kotty she is really professional! Also, all the stuff are helpful and always smiling i will come back for sure. ","July 13, 2019","1    FIVE Palm Jumeirah Dubai
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10263885-Reviews-FIVE_Palm_Jumeirah_Dubai-Dubai_Emirate_of_Dubai.html
62,this is amazing and everyone should love it had a great time and i met my brother raphael he was amazing i truly enjoyed myself and i look forward to coming here again and also and also meeting my brother,"July 13, 2019","1    FIVE Palm Jumeirah Dubai
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10263885-Reviews-FIVE_Palm_Jumeirah_Dubai-Dubai_Emirate_of_Dubai.html
63,"Amazing atmosphere up there along with the most helpful staff that you can find around the world.Nice music, clean table, crowded; especially in the weekend.Opening hours are convenient.It got both quiet and crazy places. One of the most helpful staff is Soukaina. She puts guest comfort as her first priority. Has the pleasure to meet them all.","July 13, 2019","1    FIVE Palm Jumeirah Dubai
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10263885-Reviews-FIVE_Palm_Jumeirah_Dubai-Dubai_Emirate_of_Dubai.html
64,Haven’t visited Dubai in a long while and everyone told me about this hotel. Definitely worth it! the poool was amazing raphael did a great job serving us in the pool and the bar.Thanks raphael for the fantastic service,"July 13, 2019","1    FIVE Palm Jumeirah Dubai
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10263885-Reviews-FIVE_Palm_Jumeirah_Dubai-Dubai_Emirate_of_Dubai.html
65,Very nice place with amazing atmosphere. The front desk were professional and helpful specially Shaima.The swimming pool was fantastic and we had fun spending the summer in Five Palm Jumeirah. For sure we will come again and again and again .,"July 13, 2019","1    FIVE Palm Jumeirah Dubai
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10263885-Reviews-FIVE_Palm_Jumeirah_Dubai-Dubai_Emirate_of_Dubai.html
66,It’s the best place to visit in Dubai the pool was amazing the the service was top from mouad and also the food was fantastic I recommend this hotel and for sure I will come back thanks five and all the staff specially mouad,"July 12, 2019","1    FIVE Palm Jumeirah Dubai
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10263885-Reviews-FIVE_Palm_Jumeirah_Dubai-Dubai_Emirate_of_Dubai.html
67,I really enjoyed the stay it was wonderful and the facilities in the hotel are amazing thank you five palm ..و الانسة شيماء جدًا راقية في تعاملها مع المقيمين و اريد ان اشكرها شكرًا جزيلًا على حسن المعاملة و التعاون ,"July 12, 2019","1    FIVE Palm Jumeirah Dubai
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10263885-Reviews-FIVE_Palm_Jumeirah_Dubai-Dubai_Emirate_of_Dubai.html
